Species,ailMel1,allMis1,amaVit1,anaPla1,anoCar2,apaSpi1,araMac1,astMex1,bosTau8,calJac3,camFer1,canFam3,capHir1,cavPor3,cerSim1,cheMyd1,chiLan1,chlSab2,chrAsi1,chrPic2,colLiv1,conCri1,criGri1,danRer10,dasNov3,echTel2,eleEdw1,eptFus1,equCab2,eriEur2,falChe1,falPer1,felCat8,ficAlb2,fr3,gadMor1,galGal4,gasAcu1,geoFor1,gorGor3,hapBur1,hetGla2,hg38,jacJac1,latCha1,lepOcu1,lepWed1,loxAfr3,macEug2,macFas5,mayZeb1,melGal1,melUnd1,mesAur1,micOch1,mm10,monDom5,musFur1,myoDav1,myoLuc2,neoBri1,nomLeu3,ochPri3,octDeg1,odoRosDiv1,orcOrc1,oreNil2,ornAna1,oryAfe1,oryCun2,oryLat2,otoGar3,oviAri3,panHod1,panTro4,papAnu2,pelSin1,petMar2,ponAbe2,pseHum1,pteAle1,pteVam1,punNye1,rheMac3,rn6,saiBol1,sarHar1,sorAra2,speTri2,susScr3,taeGut2,takFla1,tetNig2,triMan1,tupChi1,turTru2,vicPac2,xenTro7,xipMac1,zonAlb1
ailMel1,0.0,0.803874690849,0.623160588612,0.611880046136,0.599931670653,0.740132526649,0.828692192939,0.528861154446,0.4227379025,0.56637533549,0.449673421537,0.336172248804,0.398953691145,0.475679034262,0.460261448392,0.479041916168,0.505146936742,0.554303771381,0.398322851153,0.693137254902,0.706248503711,0,0.479968509447,0.528891695611,0.463756326826,0.286298568507,0.37654389674,0.435778175313,0.445682451253,0,0.898335104499,0.855092380516,0.375732600733,0.561541339319,0.481976382846,0.448767123288,0.746290529401,0.408480565371,0.732700551133,0.551797768288,0.60260707635,0.502249625062,0.55888004392,0.529160739687,0.374078212291,0.499285714286,0.266445320606,0.430629722922,0.20823798627,0.544949352842,0.495672698662,0.793592862936,0.530593396444,0.47940764108,0.489223370146,0.505433387525,0.617210418704,0.307920205412,0.389793132416,0,0.551870748299,0.553902574038,0.233197278912,0.480661533077,0.307624374448,0.456505698122,0.555589775177,0.605248669481,0.484685147159,0.356538418143,0.576995129262,0.559425214129,0.432868077443,0.407972935906,0.501415130421,0.59357696567,0.482751900214,0.628232301823,0.545257374205,0.768789237668,0.365984930032,0.372660294703,0.578473581213,0.540757017295,0.455878180271,0.562046763809,0.498840540172,0.270989505247,0.539770114943,0.470506649262,0.673126614987,0.543382102756,0.446245149509,0.476412603415,0.574023744815,0.421318031647,0.44511937906,0.642491326615,0.530076888286,0.733558558559
allMis1,0.803874690849,0.0,0.652129297075,0.820961912705,0.635849590048,0.793794076164,0.872802296376,0.790889871228,0.760882070949,0.89685555602,0.796182518227,0.75319567355,0.748870238864,0.808962264151,0.844790580732,0.673329264571,0.814223843173,0.891318218555,0.716259788116,0.79601659751,0.867830146732,0,0.799818616539,0.785195707071,0.763783315693,0.543200457753,0.634592504462,0.724763580383,0.8239933003,0,0.917555012225,0.897792758508,0.827275230621,0.772620145507,0.650517284885,0.606540518305,0.835722011898,0.648393194707,0.783634933124,0.895835028065,0.653533712429,0.8198421646,0.898317193205,0.822558053815,0.721001689968,0.728141804421,0.791470758063,0.71012145749,0.531138335886,0.885921251444,0.542656797818,0.840950639854,0.594857810674,0.777514792899,0.781187579444,0.761100625807,0.892514692236,0.818976921946,0.710450118452,0,0.550377833753,0.889128373136,0.524888630641,0.791560102302,0.825990885237,0.797337396744,0.591266101162,0.827935668649,0.786460967796,0.662657189721,0.807073316114,0.852546282605,0.762899871249,0.753289473684,0.862035541195,0.897793807672,0.651977060066,0.865005192108,0.889826325001,0.833097690702,0.74822446734,0.749463749464,0.606172839506,0.87965805507,0.745223598572,0.888187042155,0.828741687538,0.559293365909,0.821697566628,0.804893350063,0.772331154684,0.625450180072,0.543111527648,0.787305590584,0.848405230356,0.76446435237,0.806893332296,0.856396453452,0.661794019934,0.850452368281
amaVit1,0.623160588612,0.652129297075,0.0,0.708711433757,0.605869074492,0.734737979471,0.714123006834,0.745402091598,0.573659198914,0.73361910594,0.603879849812,0.54067674586,0.442316461468,0.611410459588,0.624927367809,0.692869666861,0.601246105919,0.737741157556,0.606654228856,0.662423907028,0.662561576355,0,0.6,0.810082688717,0.654231625835,0.529633824085,0.489616613419,0.628747795414,0.62263050452,0,0.730360934183,0.698306280875,0.611635699056,0.629243517776,0.64678030303,0.731400966184,0.673756826674,0.555163283319,0.700927045546,0.745139968896,0.648717948718,0.632190586868,0.735909822866,0.652073064656,0.736054022314,0.676696542894,0.607240644965,0.61635775228,0.692866161616,0.734793187348,0.615776081425,0.76766743649,0.51149239236,0.597293814433,0.604539641944,0.604732970899,0.707212568436,0.602462898642,0.563563926114,0,0.619203491544,0.744072114442,0.483493522775,0.583251553811,0.606320957349,0.60031152648,0.556325023084,0.829461322441,0.640254003313,0.491941982272,0.789594711124,0.647793505412,0.50852965069,0.548731151159,0.689041745731,0.793162030155,0.656648709952,0.742669993762,0.694003964321,0.600224278105,0.578431372549,0.604173913043,0.619318181818,0.738176695512,0.587495865035,0.744213417026,0.737579281184,0.573054331865,0.610599809584,0.573986486486,0.584740990991,0.715404699739,0.558774139379,0.675635276532,0.647574677994,0.601676497982,0.606220839813,0.781772151899,0.739393939394,0.664021971315
anaPla1,0.611880046136,0.820961912705,0.708711433757,0.0,0.631636562671,0.678100263852,0.742277547257,0.769230769231,0.616359447005,0.847288404811,0.607142857143,0.703885663243,0.577117572693,0.777667657747,0.733832807571,0.738719068413,0.758938053097,0.846189059281,0.679616306954,0.777568922306,0.726966292135,0,0.779972279972,0.808873720137,0.701450631727,0.585125998771,0.503671071953,0.635775862069,0.7332,0,0.690160183066,0.670135746606,0.704113224237,0.769061813618,0.69830713422,0.746556473829,0.607720396453,0.697320021019,0.606281547953,0.853359597286,0.660678642715,0.783279742765,0.8512763596,0.766794291681,0.791651274474,0.69085334696,0.667488899852,0.641217298452,0.710064635272,0.846453089245,0.652832674572,0.703326180258,0.593437152392,0.716997792494,0.732470784641,0.671154842051,0.842168099331,0.713737201365,0.520714285714,0,0.674494455316,0.852696185883,0.635186184566,0.738479262673,0.661992989484,0.648275862069,0.643180349063,0.78125,0.684259691733,0.536181943487,0.80068597561,0.782292699042,0.626050420168,0.615206035984,0.780830879948,0.851012536162,0.712653406686,0.735183443086,0.836268068331,0.77089115017,0.665645737621,0.652726310217,0.662251655629,0.846575342466,0.657264502395,0.84966442953,0.824914043904,0.620788121074,0.717456252668,0.620530565167,0.711180124224,0.710481586402,0.682242990654,0.797904191617,0.779771615008,0.638390429581,0.655561250641,0.78574196048,0.740224719101,0.69284164859
anoCar2,0.599931670653,0.635849590048,0.605869074492,0.631636562671,0.0,0.688362919132,0.7249786142,0.647837943124,0.592184368737,0.68554121675,0.591086532206,0.607009925558,0.489832806146,0.560207612457,0.587576048671,0.584343609283,0.581722895513,0.64388092613,0.647157190635,0.579751671442,0.517361111111,0,0.598877517332,0.665794392523,0.620159803319,0.362982005141,0.554000717618,0.592985842986,0.599372056515,0,0.690737833595,0.665780478542,0.601121844811,0.472174657534,0.63528055342,0.604835663015,0.544111061352,0.50285986654,0.628339694656,0.679642945698,0.600684540787,0.599363057325,0.676020408163,0.579792572767,0.591876971609,0.507513330102,0.578999018646,0.550805886475,0.551479783243,0.633754305396,0.51904997526,0.671503957784,0.457528957529,0.594049586777,0.60510805501,0.582958087981,0.623828647925,0.587982832618,0.573535273017,0,0.558285415578,0.646977260122,0.424086223055,0.574012056263,0.578482668411,0.584630350195,0.528446950282,0.644676409186,0.642857142857,0.522788203753,0.625452898551,0.606154802611,0.59939148073,0.583109919571,0.63443596268,0.66372688478,0.482990340193,0.620952380952,0.63600841599,0.588254172015,0.57750251088,0.594432699084,0.569661108123,0.655882352941,0.585579514825,0.63802302724,0.615464632455,0.483326298016,0.626542281071,0.578187919463,0.490581162325,0.675643086817,0.611241217799,0.613233082707,0.604213214172,0.577190082645,0.585293143425,0.690787269682,0.614035087719,0.619002375297
apaSpi1,0.740132526649,0.793794076164,0.734737979471,0.678100263852,0.688362919132,0.0,0.816233470132,0.798245614035,0.6881425634,0.827842315749,0.665307635285,0.735355337496,0.578849721707,0.768280123584,0.76646090535,0.590551181102,0.761815754339,0.797442799462,0.754208754209,0.517138599106,0.771674988652,0,0.766613076099,0.753484667463,0.747156605424,0.591666666667,0.503641456583,0.69342059938,0.759100642398,0,0.780691299166,0.718158567775,0.755864702673,0.564516129032,0.670773780187,0.64686774942,0.69842133914,0.580564263323,0.664077669903,0.81382868937,0.733976567884,0.78442663996,0.819652486519,0.786393562546,0.714331723027,0.755909840572,0.740965596993,0.640694388373,0.485882352941,0.797218483625,0.710659898477,0.792186652198,0.585084033613,0.768382352941,0.770543449724,0.776391055642,0.816173405586,0.748160724392,0.638331996792,0,0.7141796585,0.80249343832,0.56157635468,0.73321449792,0.741676234214,0.690232240437,0.706705969049,0.752298263534,0.801296379079,0.562710235464,0.810719459198,0.793802423113,0.626661129568,0.63035495716,0.785493460166,0.796226415094,0.402830702232,0.810975609756,0.796153846154,0.609900990099,0.685956245589,0.685512367491,0.737738419619,0.794358507734,0.759388038943,0.805645335057,0.764415584416,0.600356824264,0.768380462725,0.666044079193,0.607319078947,0.703637180063,0.706660785179,0.78369140625,0.770702179177,0.618113522538,0.678329168154,0.769739015527,0.689342403628,0.828206806283
araMac1,0.828692192939,0.872802296376,0.714123006834,0.742277547257,0.7249786142,0.816233470132,0.0,0.843539325843,0.838550653192,0.913623033858,0.847074768466,0.848558758315,0.837503514197,0.793236714976,0.855833333333,0.826408360948,0.776803776129,0.900594978958,0.823039742213,0.853163463615,0.790501953712,0,0.819551008809,0.827244582043,0.863656195462,0.692195121951,0.644791666667,0.82818134982,0.846444444444,0,0.854916341967,0.838792700047,0.852203975799,0.798884412767,0.780048076923,0.817840375587,0.842470506593,0.741261550824,0.781230956734,0.904103852596,0.761044176707,0.831589691248,0.912163033664,0.834119278779,0.881970649895,0.811452513966,0.844514959202,0.804680728113,0.78875698324,0.904173106646,0.68898488121,0.78715034965,0.730711043873,0.815570238437,0.806441811,0.764596504277,0.902514792899,0.833373934227,0.790196806535,0,0.73597733711,0.90062929899,0.746682279469,0.777478084963,0.844940274961,0.836188178528,0.709659714599,0.884448633365,0.877372262774,0.771595900439,0.862450787402,0.86408171774,0.81889290012,0.830595482546,0.89871738169,0.90859014441,0.799092284418,0.870307167235,0.899362041467,0.829979181124,0.81146179402,0.812945693911,0.723625557207,0.894794094794,0.781731098187,0.90389756578,0.868782161235,0.749033255994,0.866846697133,0.853072128228,0.79817007535,0.77408056042,0.763872491145,0.828164082041,0.858876117497,0.816783594172,0.850871387602,0.878127984718,0.799348062296,0.834980779791
astMex1,0.528861154446,0.790889871228,0.745402091598,0.769230769231,0.647837943124,0.798245614035,0.843539325843,0.0,0.457627118644,0.763057834701,0.504091653028,0.580450117568,0.467075038285,0.575129533679,0.518292682927,0.731288343558,0.568995481404,0.726917227895,0.64722698685,0.661062743921,0.81894013739,0,0.560375994215,0.633860574107,0.491954947707,0.325100516944,0.399007444169,0.498528793611,0.503965107058,0,0.817524115756,0.782078634563,0.499402628435,0.743699731903,0.488313856427,0.630813124108,0.74255105457,0.536790923825,0.79033379694,0.743259803922,0.45917776491,0.559021623538,0.775806451613,0.624692118227,0.687022900763,0.589837997054,0.50493485985,0.385630498534,0.643091614443,0.746295920438,0.374063670412,0.792347176855,0.650546021841,0.560463432295,0.557310800882,0.497093023256,0.772474602262,0.522736105713,0.454335260116,0,0.446324951644,0.736787131815,0.526819923372,0.562192550949,0.509183274717,0.5,0.3991507431,0.828328103989,0.615935262994,0.359914938862,0.614731839783,0.580799453365,0.484,0.458950201884,0.738624558487,0.729152915292,0.64245416079,0.859326539654,0.689192742572,0.647551978538,0.473282442748,0.499316005472,0.422637590862,0.710807050093,0.606468139609,0.719813208806,0.681017612524,0.479148181012,0.641317365269,0.520265003897,0.758722919042,0.546485260771,0.49114331723,0.507788161994,0.615972001273,0.507246376812,0.500826446281,0.804098046725,0.641889276036,0.860847992783
bosTau8,0.4227379025,0.760882070949,0.573659198914,0.616359447005,0.592184368737,0.6881425634,0.838550653192,0.457627118644,0.0,0.526331927942,0.394743996375,0.417102651994,0.166442624954,0.449223529412,0.439993209981,0.427231121281,0.450949367089,0.511439902379,0.382684261345,0.651696065129,0.717352415027,0,0.448427555223,0.523417721519,0.470540686186,0.230847953216,0.362692527096,0.441739286677,0.415977460693,0,0.883685800604,0.840831629175,0.452543530215,0.416606148632,0.486703772418,0.346260387812,0.751429066343,0.363262155904,0.740018570102,0.516416333308,0.595155709343,0.474113475177,0.514046668714,0.466297498568,0.330486960535,0.446096654275,0.395944700461,0.411942791523,0.2023988006,0.507025941939,0.485932475884,0.677275620624,0.523917995444,0.447507055503,0.443991457969,0.459231490159,0.562050450816,0.443509615385,0.39299322608,0,0.524534686971,0.491426282051,0.212596221134,0.456619744227,0.441368078176,0.334560961427,0.526298806066,0.580658352075,0.465879847369,0.376437096244,0.577247706422,0.5147775507,0.194181482337,0.172879399885,0.479396495782,0.556055252168,0.425220572412,0.571695469407,0.505231211565,0.732589964521,0.386099644811,0.38088147707,0.573802928374,0.504185397613,0.444090074418,0.530281742217,0.46758016669,0.272647206844,0.518302559119,0.38739736138,0.598806061534,0.54737183647,0.426814849846,0.449059052563,0.530029200537,0.30089303836,0.396082698585,0.606723585912,0.47972972973,0.663224325875
calJac3,0.56637533549,0.89685555602,0.73361910594,0.847288404811,0.68554121675,0.827842315749,0.913623033858,0.763057834701,0.526331927942,0.0,0.590554732298,0.539239044112,0.47480037778,0.58628924633,0.645150684932,0.675763062597,0.591503267974,0.570366307064,0.503585932775,0.834798345398,0.881496313825,0,0.568559456726,0.754679802956,0.560794409709,0.369350029815,0.427129015808,0.534867769225,0.626784660767,0,0.943275837891,0.926675920634,0.643255421008,0.800033189512,0.625057365764,0.615657036347,0.852056723323,0.551680290645,0.847254937489,0.579425294223,0.619771863118,0.597037930572,0.585866983373,0.623319285571,0.615760206158,0.722572509458,0.579933197983,0.508151231356,0.348188254894,0.569781627425,0.535338345865,0.881486676017,0.647747601236,0.543374788884,0.552149619742,0.535385845662,0.779719204755,0.59697334262,0.473538886332,0,0.551287128713,0.576528146895,0.313185474043,0.555131942887,0.629747017807,0.586806673968,0.57010428737,0.765520321572,0.58194049518,0.4247,0.796278894945,0.61502966381,0.530856569089,0.503652532952,0.530496737249,0.666998947776,0.676213017751,0.860752141716,0.55664642811,0.862704706973,0.507630585274,0.507682354844,0.617919289152,0.545513234345,0.512166371979,0.391297057097,0.698356429262,0.332316715543,0.612458514169,0.582492029756,0.818219807773,0.629045199251,0.537717601547,0.591170038272,0.616751584441,0.529875246225,0.601689083516,0.826014186658,0.622034449139,0.872965209065
