Species,ailMel1,allMis1,amaVit1,anaPla1,anoCar2,apaSpi1,araMac1,astMex1,bosTau8,calJac3,camFer1,canFam3,capHir1,cavPor3,cerSim1,cheMyd1,chiLan1,chlSab2,chrAsi1,chrPic2,colLiv1,conCri1,criGri1,danRer10,dasNov3,echTel2,eleEdw1,eptFus1,equCab2,eriEur2,falChe1,falPer1,felCat8,ficAlb2,fr3,gadMor1,galGal4,gasAcu1,geoFor1,gorGor3,hapBur1,hetGla2,hg38,jacJac1,latCha1,lepOcu1,lepWed1,loxAfr3,macEug2,macFas5,mayZeb1,melGal1,melUnd1,mesAur1,micOch1,mm10,monDom5,musFur1,myoDav1,myoLuc2,neoBri1,nomLeu3,ochPri3,octDeg1,odoRosDiv1,orcOrc1,oreNil2,ornAna1,oryAfe1,oryCun2,oryLat2,otoGar3,oviAri3,panHod1,panTro4,papAnu2,pelSin1,petMar2,ponAbe2,pseHum1,pteAle1,pteVam1,punNye1,rheMac3,rn6,saiBol1,sarHar1,sorAra2,speTri2,susScr3,taeGut2,takFla1,tetNig2,triMan1,tupChi1,turTru2,vicPac2,xenTro7,xipMac1,zonAlb1
ailMel1,0.0,0.592567220414,0.496150556031,0.566365979381,0.615308804205,0.599644917887,0.552015604681,0.428300993848,0.193110384712,0.231772738356,0.180446439706,0.197385167187,0.201647149659,0.284520348837,0.147561747942,0.56785524215,0.266879842578,0.21906596052,0.287487586892,0.590782807648,0.654949381327,0.227226720648,0.298690574496,0.280270139894,0.268343815514,0.351059873559,0.350452121493,0.249047619048,0.158076923077,0.296261899234,0.653799758745,0.655410312273,0.128595168094,0.484381874175,0.379836309524,0.321645313554,0.58257986739,0.276368876081,0.6435279706,0.213750604157,0.376388077148,0.263560157791,0.218480243161,0.357281553398,0.199485567305,0.343940102948,0.0909090909091,0.25625164517,0.359391071796,0.228411259542,0.326680672269,0.760470588235,0.343558282209,0.29990572708,0.321141098485,0.317188422918,0.461413383365,0.0969072164948,0.230636833046,0.209019947962,0.363910681955,0.213204783988,0.310074672543,0.289136423524,0.0818477553676,0.16773383553,0.364876760563,0.475365853659,0.269053398058,0.280741581536,0.424859908304,0.259488399762,0.215691158157,0.198737779978,0.21403593392,0.301041137633,0.481133919844,0.478286734087,0.220763131814,0.429519805267,0.186055276382,0.16609317099,0.356246264196,0.218267374517,0.324765258216,0.224528981159,0.490641896576,0.281492427041,0.264871481028,0.18344237544,0.391534391534,0.374358974359,0.267954133977,0.243899339095,0.293391861431,0.163924130134,0.171558130747,0.233167965982,0.451135763339,0.555095900715
allMis1,0.592567220414,0.0,0.283676703645,0.501933488012,0.514511873351,0.508075370121,0.523521505376,0.433628318584,0.601278976819,0.597195042401,0.582900251467,0.586081794195,0.589806678383,0.611137782045,0.592365920438,0.415346805025,0.60359922179,0.593217640503,0.60701754386,0.435591274397,0.461747397012,0.609099804305,0.576856047403,0.322211155378,0.608515388295,0.613210594315,0.59246972964,0.573231031543,0.595898093254,0.621125869703,0.339859044636,0.435096153846,0.596234309623,0.451963447765,0.422435362802,0.343964334705,0.511655948553,0.271445358402,0.555735056543,0.588263665595,0.491959499702,0.611066039267,0.588102893891,0.629178863041,0.311077389985,0.352773826458,0.596037072547,0.599552572707,0.456990836536,0.594726870856,0.404363267377,0.690023752969,0.316239316239,0.576576576577,0.611478316943,0.607795172864,0.641382868937,0.600551410963,0.577004422226,0.593760155996,0.419197396963,0.583211797116,0.578594743171,0.609112709832,0.593023255814,0.593729903537,0.390917602996,0.463783041538,0.58853151397,0.603151632095,0.445142857143,0.601884381987,0.604558969277,0.588254866079,0.587638821825,0.633585222502,0.384738527215,0.437924644842,0.599510603589,0.40565811556,0.595727593961,0.576964867802,0.446500867553,0.571908602151,0.611742121261,0.588073691015,0.599959653016,0.615762739636,0.603925353925,0.596758508914,0.355435620663,0.386128873586,0.329205366357,0.601260835303,0.587736789631,0.597576530612,0.590090834021,0.326401782399,0.518220539517,0.511091779034
amaVit1,0.496150556031,0.283676703645,0.0,0.436842105263,0.463759213759,0.544103992572,0.364556962025,0.439682539683,0.475355054302,0.475060337892,0.481572481572,0.474680938658,0.481340118745,0.500203832042,0.470250307755,0.469727547931,0.488409272582,0.474214343272,0.494808306709,0.444444444444,0.349940688019,0.499173553719,0.470562956596,0.37268722467,0.482284285119,0.493907392364,0.484677419355,0.477451386016,0.472482674276,0.515222482436,0.392344497608,0.40334961619,0.477673084801,0.235391400221,0.425269645609,0.407670454545,0.312953995157,0.397129186603,0.352530541012,0.473493975904,0.423885618167,0.495416500598,0.473303894018,0.511201629328,0.331598513011,0.332892998679,0.472199509403,0.474617244158,0.514713216958,0.468724614135,0.389652384802,0.520038167939,0.0996420047733,0.482401656315,0.493032786885,0.483061480552,0.479915433404,0.478026533997,0.4606087735,0.468260511129,0.399311531842,0.43634009495,0.487986743993,0.499410609037,0.474395739451,0.463628762542,0.417222559127,0.696363636364,0.472255974079,0.476328903654,0.418586179508,0.480343980344,0.49917218543,0.482278481013,0.475390156062,0.549074074074,0.336801752464,0.441056910569,0.489247311828,0.224156692057,0.473684210526,0.490371697268,0.383779264214,0.471353108492,0.487042369395,0.472491909385,0.548841435711,0.50277896537,0.493393889348,0.478925619835,0.262868565717,0.429319371728,0.370281605752,0.474788221057,0.442324371206,0.462505236699,0.483476132191,0.331782945736,0.382930513595,0.348520710059
anaPla1,0.566365979381,0.501933488012,0.436842105263,0.0,0.470078740157,0.367055771725,0.359679266896,0.495626822157,0.572803078897,0.559554973822,0.569043031471,0.565530799476,0.548278190412,0.569968051118,0.560546875,0.38997451147,0.567344345616,0.565048543689,0.566796368353,0.475240206948,0.444359756098,0.577993527508,0.559333795975,0.497507477567,0.571812080537,0.571700507614,0.573501577287,0.570520965693,0.56518904824,0.605263157895,0.400354295837,0.421428571429,0.569220862846,0.460805860806,0.550855085509,0.456692913386,0.429871114481,0.527093596059,0.436144578313,0.566062176166,0.486404833837,0.565161290323,0.566062176166,0.568298969072,0.520815632965,0.44799270073,0.573147561748,0.566451612903,0.411985018727,0.568766066838,0.478217821782,0.460487804878,0.436825885978,0.574086378738,0.57994757536,0.576101468625,0.518922852984,0.565132858069,0.552368245497,0.556572923479,0.491853360489,0.564766839378,0.564432989691,0.574906367041,0.563106796117,0.566666666667,0.478260869565,0.631578947368,0.563025210084,0.542798913043,0.491739552964,0.572077922078,0.581317204301,0.575,0.566903684551,0.591809775429,0.415159345392,0.499555555556,0.583556149733,0.443862275449,0.572454308094,0.438356164384,0.486921529175,0.55905511811,0.561606535058,0.568123393316,0.537062937063,0.57490396927,0.565331582403,0.567674113009,0.405750798722,0.485397784491,0.493010251631,0.566473988439,0.522292993631,0.564220183486,0.572246976448,0.499547511312,0.450047573739,0.525469168901
anoCar2,0.615308804205,0.514511873351,0.463759213759,0.470078740157,0.0,0.582378854626,0.542999289268,0.532816537468,0.61409608091,0.619987269255,0.597115384615,0.60664389941,0.586295346281,0.613325220566,0.601977750309,0.495586380832,0.606955986457,0.599876122639,0.616944024206,0.538461538462,0.511791269443,0.623495883471,0.590633423181,0.443337484433,0.610953729934,0.610377358491,0.617538461538,0.594291212316,0.605320136097,0.623629719854,0.476759628154,0.4743130227,0.607963246554,0.516470588235,0.546150167384,0.495903614458,0.370439084725,0.460703205791,0.463867859601,0.599504029758,0.570815450644,0.611248454883,0.603620474407,0.628402366864,0.435967302452,0.430173864274,0.604,0.601986960571,0.591495823842,0.597856917743,0.480769230769,0.566956521739,0.401490947817,0.607793037368,0.622298778578,0.625505443235,0.656584173541,0.612060926329,0.595921450151,0.601194217473,0.511278195489,0.55505068158,0.607348242812,0.613726085636,0.603628536285,0.600685785536,0.511936339523,0.63429308122,0.593996840442,0.603563474388,0.494189602446,0.605909797823,0.616256476684,0.596103896104,0.600185528757,0.619935691318,0.495491803279,0.519033232628,0.614944356121,0.444588744589,0.603019817553,0.614405360134,0.522388059701,0.579960835509,0.619783616692,0.596177944862,0.655268884053,0.61105815062,0.61206627071,0.609990691902,0.357106727365,0.547899159664,0.516270033997,0.608642726719,0.579945799458,0.60524691358,0.59936,0.429189857761,0.5,0.540137614679
apaSpi1,0.599644917887,0.508075370121,0.544103992572,0.367055771725,0.582378854626,0.0,0.493081761006,0.526060606061,0.605719237435,0.595163457232,0.605332167832,0.597285067873,0.588954277954,0.608525445846,0.6,0.30758988016,0.601429848079,0.594521778177,0.596499309074,0.400370141888,0.637608069164,0.61054041983,0.602464628024,0.431066176471,0.611733094492,0.625318606627,0.598913535536,0.604444444444,0.603174603175,0.617057569296,0.554119547658,0.536974789916,0.603806994245,0.388888888889,0.479345284489,0.445739257101,0.565830721003,0.449835526316,0.512676056338,0.594242015295,0.597497393118,0.618689105403,0.593609360936,0.613074204947,0.339046199702,0.515812431843,0.60266075388,0.61321164711,0.503972758229,0.596788581624,0.577330508475,0.527160493827,0.37893081761,0.610251878038,0.621317157712,0.62363238512,0.634933774834,0.603739982191,0.582213987957,0.596347031963,0.579234972678,0.596875,0.60214573089,0.609225413403,0.598393574297,0.600616468516,0.639819004525,0.534772182254,0.614149305556,0.601052170101,0.595041322314,0.614379084967,0.622427551449,0.607111882047,0.594059405941,0.6015625,0.199270072993,0.601778656126,0.608675588371,0.371410338226,0.60706401766,0.533053515215,0.577850877193,0.594982078853,0.620114185332,0.595696996862,0.563312469909,0.61329305136,0.601855943438,0.60231316726,0.293639053254,0.468599033816,0.467147435897,0.610891523935,0.591458153581,0.586534116584,0.601327433628,0.411317567568,0.586519114688,0.517906336088
araMac1,0.552015604681,0.523521505376,0.364556962025,0.359679266896,0.542999289268,0.493081761006,0.0,0.548256285483,0.565073041169,0.567134268537,0.556356487549,0.556781310837,0.576866764275,0.576237623762,0.549479166667,0.455635491607,0.567602873939,0.560333761232,0.577834721332,0.531034482759,0.497113997114,0.575098814229,0.54018826937,0.514360313316,0.577702702703,0.582395764394,0.565328234544,0.567164179104,0.552750809061,0.587179487179,0.394837476099,0.460031347962,0.555266579974,0.514947683109,0.558681672026,0.557414448669,0.437654830718,0.517964071856,0.387372013652,0.558766859345,0.590361445783,0.574468085106,0.561211340206,0.598926894702,0.501769911504,0.534482758621,0.559409120103,0.557011795544,0.430320150659,0.563938618926,0.532467532468,0.450338600451,0.418300653595,0.576796308504,0.583660130719,0.5799601858,0.535588442565,0.554397394137,0.57099468489,0.540540540541,0.577898550725,0.561369509044,0.561486486486,0.576379974326,0.549148099607,0.557654723127,0.562086092715,0.638561320755,0.543167912984,0.559322033898,0.542927228128,0.57161629435,0.589358799454,0.557937039518,0.561022364217,0.593377483444,0.417032484636,0.527754763877,0.580172987359,0.440213252094,0.559793148028,0.528027681661,0.531092436975,0.544414535666,0.582460732984,0.556493506494,0.559712230216,0.55910326087,0.574086378738,0.562334217507,0.349522983521,0.526605504587,0.533073929961,0.553315994798,0.517115804807,0.552406064601,0.552317880795,0.474464579901,0.542904290429,0.559706959707
astMex1,0.428300993848,0.433628318584,0.439682539683,0.495626822157,0.532816537468,0.526060606061,0.548256285483,0.0,0.432041102289,0.436726926736,0.412790697674,0.424953959484,0.435370470525,0.435261707989,0.417779824965,0.40294438386,0.433272394881,0.421803127875,0.423633815974,0.438028870085,0.464441219158,0.441272812354,0.402457002457,0.173826834104,0.414464534075,0.434280211844,0.427964100142,0.430276981853,0.421903881701,0.455690508322,0.44271685761,0.39406779661,0.43858865565,0.453714285714,0.285547785548,0.27466367713,0.393054459353,0.259201658891,0.523696682464,0.418593894542,0.316752011704,0.42883379247,0.420027816412,0.443886861314,0.336032388664,0.293147208122,0.421319796954,0.423923006416,0.353513513514,0.413696060038,0.245910885505,0.559405940594,0.406622516556,0.426817752597,0.436125409453,0.436744186047,0.428227360308,0.430954587581,0.397190293742,0.420423183073,0.267434420985,0.382655561,0.422897196262,0.436199095023,0.423853211009,0.419935394555,0.28081321474,0.576561636263,0.394504416094,0.426120114395,0.282553729456,0.43220731143,0.446879466413,0.414847161572,0.421076852278,0.425571628558,0.462923728814,0.491185897436,0.435260391782,0.424740010947,0.418539325843,0.415335463259,0.273202614379,0.390518084066,0.439580483356,0.417206290472,0.453282223287,0.423379174853,0.435704192181,0.427441860465,0.358787878788,0.292786421499,0.276059564719,0.41858325667,0.363060686016,0.426356589147,0.424761904762,0.348822406111,0.301359516616,0.61072555205
bosTau8,0.193110384712,0.601278976819,0.475355054302,0.572803078897,0.61409608091,0.605719237435,0.565073041169,0.432041102289,0.0,0.273229828276,0.183596137392,0.274747474747,0.0563087991146,0.318425343583,0.191322465988,0.562489075336,0.305673258004,0.256240566585,0.314592019059,0.60059125564,0.67160301377,0.263450610567,0.313330226055,0.275613275613,0.295025113609,0.371820895522,0.369881556684,0.26937095826,0.204998144253,0.328571428571,0.672340425532,0.672740014015,0.21894788115,0.507157464213,0.393274853801,0.31038961039,0.590117109397,0.284888760474,0.66613672496,0.253437427173,0.422380691168,0.299480396788,0.257969995312,0.381842308968,0.199724137931,0.336302895323,0.204128718883,0.294463927856,0.387214436552,0.262105628106,0.366831683168,0.765060240964,0.371806432221,0.313901869159,0.346044068958,0.342674868991,0.481343731254,0.212010697788,0.252281616688,0.247335010181,0.392432432432,0.252062220127,0.331511406844,0.321305447024,0.204467773438,0.14314239361,0.394639175258,0.49495198227,0.289122475493,0.31319343946,0.415821501014,0.29459490344,0.0741477649556,0.0518587114698,0.253112998953,0.323626575309,0.497837939462,0.470859780727,0.261180679785,0.461192810458,0.224001941512,0.209104742582,0.397313933968,0.24873752202,0.348436792025,0.265240023135,0.501059041567,0.311293781272,0.299080839029,0.189552056634,0.418847006652,0.360971140632,0.306239267315,0.27621483376,0.315202391904,0.144436164928,0.182320441989,0.252282718972,0.490740740741,0.598632478632
calJac3,0.231772738356,0.597195042401,0.475060337892,0.559554973822,0.619987269255,0.595163457232,0.567134268537,0.436726926736,0.273229828276,0.0,0.253757632691,0.305927134312,0.2689135891,0.297890094171,0.233337279508,0.564681368293,0.283068466961,0.113667798315,0.317452774148,0.602920615193,0.668111139434,0.294910001192,0.294840004723,0.278260869565,0.301800748363,0.370026209197,0.371981216458,0.302832990633,0.247710786063,0.351133222775,0.687524140595,0.687216997562,0.259441131767,0.505742411813,0.393916913947,0.313353313353,0.590022296544,0.277940315974,0.656898656899,0.104553548715,0.411449973248,0.278237906614,0.109209349853,0.366876545986,0.197223009351,0.325744308231,0.25096344739,0.296277915633,0.387595382508,0.123197414222,0.37417721519,0.762195121951,0.365553602812,0.299658542329,0.329810707235,0.320944366526,0.476115037777,0.252671128332,0.29347826087,0.284552845528,0.39020452099,0.105625717566,0.308211611636,0.30119774542,0.24509458348,0.252447552448,0.391553915539,0.490909090909,0.297435897436,0.287377678682,0.431865828092,0.236329053733,0.287674445878,0.268032786885,0.106789967064,0.194939081537,0.490976744186,0.452312964021,0.103799451626,0.456915868812,0.264944216089,0.238333541849,0.405872193437,0.107165504122,0.334329044118,0.0603158167228,0.500466977985,0.339904905485,0.271068427371,0.261946694846,0.415715245131,0.364635822263,0.309647602542,0.277187046883,0.281788542152,0.247108307045,0.249616971126,0.244897959184,0.488791208791,0.593047034765
